width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,collected_material_raw,nant_support,nant_tool,nant_material_note,nant_material_match_method,nant_material_idx
91.0,117.0,,10647.0,9.273033441314606,1.2857142857142858,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29747,Hand-cut mirror PET film and mixed media on canvas,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
83.0,173.0,,14359.0,9.572132202294377,2.0843373493975905,False,False,painting_material,unknown,painting_material__unknown,False,True,29748,"Dry lacquer, hemp cloth, lacquer",캔버스,옻칠/래커,rule_based_material_parse,rule_material_parse,14.0
38.0,38.0,4.0,1444.0,7.275172319452771,1.0,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29749,Mixed media,기타,혼합재료,,exact_reference,92.0
60.5,80.0,,4840.0,8.484669999710677,1.322314049586777,False,False,mixed_media,fabric,mixed_media__fabric,False,True,29750,Color on Silk,비단,채색,,exact_reference,35.0
117.0,91.0,,10647.0,9.273033441314606,1.2857142857142858,False,False,mixed_media,paper,mixed_media__paper,False,True,29751,"Jangji Paper, Natural Dyes, Pigments Chinese Ink, Bean sap",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
190.0,190.0,5.0,36100.0,10.494048144320972,1.0,True,False,acrylic,canvas,acrylic__canvas,False,True,29752,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
162.0,130.0,,21060.0,9.955130785687968,1.2461538461538462,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29756,Mixed Media on Pannel,기타,혼합재료,,exact_reference,92.0
90.0,72.0,,6480.0,8.776475789346321,1.25,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29757,Mixed Media on Pannel,기타,혼합재료,,exact_reference,92.0
210.0,162.0,,34020.0,10.434703865949851,1.2962962962962965,False,False,ink,paper,ink__paper,False,True,29762,Mukk (korean ink) with arcrylic on Hanji (Korean paper),종이,수묵,rule_based_material_parse,rule_material_parse,20.0
34.0,54.0,,1836.0,7.515344571180436,1.588235294117647,False,False,mixed_media,wood,mixed_media__wood,False,True,29763,Collage on wood,목재,혼합재료,rule_based_material_parse,rule_material_parse,51.0
200.0,35.0,,7000.0,8.85366542803745,5.714285714285714,False,False,mixed_media,paper,mixed_media__paper,False,True,29764,"Jangji Paper, Natural Dyes, Pigments, Chinese Ink, Gold Powder, Bean sap",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
91.0,91.0,,8281.0,9.0217190130337,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29767,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
132.0,98.0,,12936.0,9.467769401256945,1.346938775510204,False,False,mixed_media,paper,mixed_media__paper,False,True,29768,Hanji and mixed media,종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
160.0,130.0,,20800.0,9.94270826568941,1.2307692307692308,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29770,"Acrylic, Oil, Oilpen, On Canvas",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
45.5,37.9,,1724.45,7.452663438045286,1.200527704485488,False,False,oil,linen,oil__linen,False,True,29771,Oil on linen,캔버스,유화,,exact_reference,1.0
60.6,72.7,5.0,4405.62,8.390636277614743,1.1996699669966997,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29773,Conte and color on cotton cloth,캔버스,채색,rule_based_material_parse,rule_material_parse,5.0
60.0,45.0,,2700.0,7.90100705199242,1.3333333333333333,False,False,mixed_media,fabric,mixed_media__fabric,False,True,29775,Gold Pigment on Silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
65.0,53.0,,3445.0,8.144679183447758,1.2264150943396226,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29780,"Acrylic, Oil, Oilpen, On Korea paper and Canvas",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
112.0,112.0,,12544.0,9.436997742590188,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29781,Mixed Media-Mother Of Pearl,기타,혼합재료,rule_based_material_parse,rule_material_parse,92.0
40.0,40.0,,1600.0,7.377758908227872,1.0,False,False,sculpture_material,metal,sculpture_material__metal,False,True,29782,Scratched and painted on stainless steel,금속,조각,rule_based_material_parse,rule_material_parse,64.0
60.6,72.7,3.0,4405.62,8.390636277614743,1.1996699669966997,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29785,Mixed Media on canvas,캔버스,혼합재료,,exact_reference,11.0
100.0,200.0,,20000.0,9.903487552536127,2.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29786,Mixed media & Swarovski’s cut crystals on canvas,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,oil,paper,oil__paper,False,True,29788,"Oil on traditional paper, monotype",종이,유화,rule_based_material_parse,rule_material_parse,17.0
33.4,21.2,,708.0799999999999,6.562557081660621,1.5754716981132075,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29789,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
91.0,116.0,5.0,10556.0,9.264449697623215,1.2747252747252746,True,False,mixed_media,wood,mixed_media__wood,False,True,29791,Acrylics on wood,목재,아크릴,rule_based_material_parse,rule_material_parse,45.0
35.0,20.0,15.0,700.0,6.551080335043404,1.75,True,True,sculpture_material,unknown,sculpture_material__unknown,False,True,29792,Resin,없음,조각,,exact_reference,82.0
3.5,5.5,1.5,19.25,2.9575110607337933,1.5714285714285714,True,False,other,paper,other__paper,False,True,29794,"Paper, matchstick paper",종이,기타,rule_based_material_parse,rule_material_parse,31.0
60.0,60.0,,3600.0,8.1886891244442,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29795,"Ceramic, mixed media",기타,혼합재료,rule_based_material_parse,rule_material_parse,92.0
112.2,192.9,2.5,21643.38,9.98245491300028,1.7192513368983957,True,False,other,unknown,other__unknown,False,True,29796,Subi-an dye on a long cloth,캔버스,기타,rule_based_material_parse,rule_material_parse,16.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,mixed_media,paper,mixed_media__paper,False,True,29798,"Oil on traditional paper, monotype, colorpencil",종이,유화,rule_based_material_parse,rule_material_parse,17.0
85.0,70.0,,5950.0,8.691146498539675,1.2142857142857142,False,False,mixed_media,paper,mixed_media__paper,False,True,29802,"Bunchae Pigment, Acrylic, Natural Dye on Korean Jangji Paper",종이,아크릴,rule_based_material_parse,rule_material_parse,18.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,other,unknown,other__unknown,False,True,29805,"Leather, antique finish and cross necklace",,,,unmatched,
80.3,80.3,,6448.089999999999,8.771539241905431,1.0,False,False,oil,canvas,oil__canvas,False,True,29806,Oil on canvas,캔버스,유화,,exact_reference,1.0
100.0,73.0,4.0,7300.0,8.895629627136483,1.36986301369863,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29809,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
30.0,21.5,2.0,645.0,6.4692503167957724,1.3953488372093024,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29810,"Original painting, digital process, print on mirror",종이,판화,rule_based_material_parse,rule_material_parse,23.0
162.0,130.0,,21060.0,9.955130785687968,1.2461538461538462,False,False,acrylic,canvas,acrylic__canvas,False,True,29811,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
91.0,117.0,,10647.0,9.273033441314606,1.2857142857142858,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29812,Hand-cut mirror PET film and mixed media on canvas,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
40.0,30.0,,1200.0,7.090076835776092,1.3333333333333333,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29816,"Scraped acrylic debris, resin on canvas",캔버스,조각,rule_based_material_parse,rule_material_parse,12.0
45.0,45.0,3.0,2025.0,7.613324979540639,1.0,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29818,Ink on cotton cloth,캔버스,수묵,rule_based_material_parse,rule_material_parse,4.0
60.6,60.6,,3672.36,8.208589786150538,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29819,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29821,Mixed Media,기타,혼합재료,,exact_reference,92.0
130.3,130.3,,16978.090000000004,9.7396789682616,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29822,Mixed media,기타,혼합재료,,exact_reference,92.0
80.0,200.0,3.0,16000.0,9.680344001221918,2.5,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29823,Natural mineral pigments on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
149.9,94.0,,14090.6,9.553263187378557,1.59468085106383,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29824,Mixed Media,기타,혼합재료,,exact_reference,92.0
72.0,54.0,,3888.0,8.265650165580329,1.3333333333333333,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29826,"Scraped acrylic debris, resin on canvas",캔버스,조각,rule_based_material_parse,rule_material_parse,12.0
20.0,20.0,5.5,400.0,5.991464547107982,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29829,"Mixed media on canvas, including sawdust texture",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
60.0,40.0,,2400.0,7.783224016336037,1.5,False,False,mixed_media,paper,mixed_media__paper,False,True,29830,"Pigment, Ink on Folk Paper",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
162.0,131.0,,21222.0,9.962793658433537,1.236641221374046,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29831,"Acrylic, Oil On Canvas",캔버스,유화,,exact_reference,1.0
40.0,48.0,15.0,1920.0,7.560080465021827,1.2,True,False,textile,unknown,textile__unknown,False,True,29832,"Thread, Metal",금속,조각,rule_based_material_parse,rule_material_parse,64.0
50.0,50.0,5.0,2500.0,7.824046010856292,1.0,True,False,mixed_media,unknown,mixed_media__unknown,False,True,29833,"Alcohol Ink, Acrylic",기타,아크릴,rule_based_material_parse,rule_material_parse,86.0
210.0,420.0,,88200.0,11.387362241994882,2.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29835,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
45.0,45.0,,2025.0,7.613324979540639,1.0,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29836,"Natural Pigment, Graphite, Red Pine",기타,연필/드로잉,rule_based_material_parse,rule_material_parse,90.0
130.3,97.0,4.0,12639.1,9.444550462634185,1.343298969072165,True,False,other,unknown,other__unknown,False,True,29837,Wire,,,,unmatched,
117.0,80.0,,9360.0,9.144200569471638,1.4625,False,False,mixed_media,paper,mixed_media__paper,False,True,29839,Mixed Material on Embossed Paper,종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
91.0,116.8,3.0,10628.8,9.271322576910975,1.2835164835164834,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29841,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
41.0,32.0,2.6,1312.0,7.179307969504034,1.28125,True,False,mixed_media,linen,mixed_media__linen,False,True,29842,"Ink, mineral pigment, quartz, and mixed media on linen",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
73.0,73.0,,5329.0,8.580918882296782,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29846,"Acrylic on canvas, carving with colors",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
112.0,145.0,3.0,16240.0,9.69523261371567,1.2946428571428572,True,False,acrylic,canvas,acrylic__canvas,False,True,29847,"Acrylic, cement on canvas",캔버스,아크릴,rule_based_material_parse,rule_material_parse,2.0
97.0,162.0,2.5,15714.0,9.662307313735766,1.6701030927835052,True,False,other,paper,other__paper,False,True,29848,Subi-an dye on paper,종이,기타,rule_based_material_parse,rule_material_parse,31.0
90.9,72.7,,6608.43,8.796101385722906,1.250343878954608,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29849,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29851,Acrylic and oil painting,기타,유화,rule_based_material_parse,rule_material_parse,85.0
160.0,130.0,,20800.0,9.94270826568941,1.2307692307692308,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29852,"Acrylic, Oil, Oilpen, On Canvas",캔버스,유화,rule_based_material_parse,rule_material_parse,1.0
30.0,30.0,,900.0,6.802394763324311,1.0,False,False,mixed_media,paper,mixed_media__paper,False,True,29856,"Jangji Paper, Natural Dyes, Pigments, Chinese Ink, Bean sap",종이,수묵,rule_based_material_parse,rule_material_parse,20.0
160.2,130.3,,20874.06,9.946262518765058,1.2294704528012277,False,False,mixed_media,unknown,mixed_media__unknown,False,True,29858,Mixed Media,기타,혼합재료,,exact_reference,92.0
90.7,72.7,,6593.89,8.793898741660565,1.2475928473177442,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29859,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
56.0,56.0,7.0,3136.0,8.0507033814703,1.0,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29860,Mixed media on canvas and acrylic board,캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
210.0,162.0,,34020.0,10.434703865949851,1.2962962962962965,False,False,ink,paper,ink__paper,False,True,29861,Mukk (korean ink) with arcrylic on Hanji (Korean paper),종이,수묵,rule_based_material_parse,rule_material_parse,20.0
100.0,430.0,20.0,43000.0,10.6689553946757,4.3,True,False,textile,unknown,textile__unknown,False,True,29862,"Thread, Metal",금속,조각,rule_based_material_parse,rule_material_parse,64.0
96.5,96.5,3.3,9312.25,9.13908601668988,1.0,True,False,oil,canvas,oil__canvas,False,True,29863,Oil on canvas,캔버스,유화,,exact_reference,1.0
45.5,53.0,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29864,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
72.7,72.7,,5285.29,8.572682769078947,1.0,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29865,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
122.0,61.0,2.0,7442.0,8.914894908906568,2.0,True,False,acrylic,canvas,acrylic__canvas,False,True,29866,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
100.0,100.0,,10000.0,9.210340371976184,1.0,False,False,other,unknown,other__unknown,False,True,29867,Natural mother of pearl,,,,unmatched,
24.2,33.4,4.0,808.28,6.694908533145296,1.3801652892561984,True,False,mixed_media,panel,mixed_media__panel,False,True,29868,Watercolor and wood chips on the panel,목재,수채,rule_based_material_parse,rule_material_parse,46.0
53.0,73.0,,3869.0,8.260751354700513,1.3773584905660377,False,False,mixed_media,paper,mixed_media__paper,False,True,29869,Mixed materials on paper,종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
162.2,130.3,9.0,21134.66,9.958669625812112,1.244819646968534,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29870,"Mixed media on canvas, including sawdust texture",캔버스,혼합재료,rule_based_material_parse,rule_material_parse,11.0
72.7,90.5,3.0,6579.35,8.791691235245354,1.2448418156808805,True,False,mixed_media,paper,mixed_media__paper,False,True,29874,"Mixed media on Korean paper (ink, gouache, acrylic, Swarovski stones)",종이,혼합재료,rule_based_material_parse,rule_material_parse,27.0
250.0,60.0,4.0,15000.0,9.615805480084347,4.166666666666667,True,False,acrylic,canvas,acrylic__canvas,False,True,29875,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
53.0,45.5,,2411.5,7.788004239509027,1.164835164835165,False,False,mixed_media,canvas,mixed_media__canvas,False,True,29876,"Scraped acrylic debris, resin on canvas",캔버스,조각,rule_based_material_parse,rule_material_parse,12.0
54.0,45.0,,2430.0,7.795646536334594,1.2,False,False,mixed_media,paper,mixed_media__paper,False,True,29877,"Bunchae Pigment, Acrylic on Korean Jangji Paper",종이,아크릴,rule_based_material_parse,rule_material_parse,18.0
65.0,45.0,3.0,2925.0,7.981049759665957,1.4444444444444444,True,False,mixed_media,fabric,mixed_media__fabric,False,True,29878,Natural mineral pigments on silk,비단,기타,rule_based_material_parse,rule_material_parse,43.0
162.5,130.0,3.0,21125.0,9.958212452225377,1.25,True,False,acrylic,canvas,acrylic__canvas,False,True,29883,Acrylic on canvas,캔버스,아크릴,,exact_reference,2.0
53.0,45.5,1.5,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,canvas,mixed_media__canvas,False,True,29884,Mixed media on canvas,캔버스,혼합재료,,exact_reference,11.0
